transaction_id,date,amount,description,category,is_anomaly
TRX-000312,2025-01-25 22:59:02,-6109.52,Аномально велика витрата: Комунальні послуги,Оплата послуг,True
TRX-000313,2023-03-27 02:25:10,4831.82,Стипендія,Дохід,False
TRX-000314,2023-08-02 04:29:03,-1642.58,Amazon покупка,Покупки,False
TRX-000315,2023-01-13 00:11:30,-901.23,Netflix,Оплата послуг,False
TRX-000316,2024-08-13 15:09:39,-300.83,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000317,2024-07-04 04:18:33,15082.71,Зарплата,Дохід,False
TRX-000318,2024-12-15 04:52:50,-6334.11,Вихідний переказ,Перекази,False
TRX-000319,2025-06-09 17:53:22,-195.13,Укрзалізниця квиток,Транспорт,False
TRX-000320,2024-09-21 04:41:56,11964.73,Стипендія,Дохід,False
TRX-000321,2024-12-15 17:39:20,-100.0,Стоматологія,Здоров'я та Краса,False
TRX-000322,2023-06-14 10:51:49,-854.09,Піцерія Domino's,Їжа та Продукти,False
TRX-000323,2023-05-03 04:10:33,-253.64,АЗС WOG,Транспорт,False
TRX-000324,2023-12-11 04:48:18,-420.57,Таксі Bolt,Транспорт,False
TRX-000325,2023-06-27 03:13:16,-753.46,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000326,2024-06-26 17:39:14,-503.68,Таксі Bolt,Транспорт,False
TRX-000327,2023-08-16 11:50:10,-413.34,Сільпо,Їжа та Продукти,False
TRX-000328,2023-04-28 01:22:25,-540.76,Суші Master,Їжа та Продукти,False
TRX-000329,2025-05-25 17:34:55,-2447.29,Одяг Zara,Покупки,False
TRX-000330,2025-05-26 21:46:44,-1349.02,Концерт в Оперному,Розваги,False
TRX-000331,2024-05-06 02:30:44,-730.87,АТБ,Їжа та Продукти,False
TRX-000332,2024-04-15 09:57:50,-1618.09,Електроніка Comfy,Покупки,False
TRX-000333,2025-02-27 02:53:24,9343.09,Повернення боргу,Дохід,False
TRX-000334,2023-03-30 09:00:53,-504.02,АЗС WOG,Транспорт,False
TRX-000335,2023-05-21 06:29:51,-185.17,Steam покупки,Розваги,False
TRX-000336,2025-05-11 02:24:43,-8140.06,Поповнення Sense SuperApp,Перекази,False
TRX-000337,2024-11-29 15:17:15,-848.84,Клініка 'Борис',Здоров'я та Краса,False
TRX-000338,2025-01-08 20:44:07,-598.86,Інтернет оплата,Оплата послуг,False
TRX-000339,2024-06-17 12:17:17,-658.83,Поповнення мобільного,Інше,False
TRX-000340,2023-09-26 01:27:45,11807.22,Повернення боргу,Дохід,False
TRX-000341,2025-03-25 02:41:30,-917.78,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000342,2024-03-15 11:02:13,-415.63,АЗС WOG,Транспорт,False
TRX-000343,2023-03-23 08:19:40,-2394.15,Amazon покупка,Покупки,False
TRX-000344,2023-05-27 19:26:13,-622.22,Netflix,Оплата послуг,False
TRX-000345,2023-08-22 14:19:26,-83.16,Проїзд в автобусі,Транспорт,False
TRX-000346,2024-06-27 10:15:51,-331.17,Суші Master,Їжа та Продукти,False
TRX-000347,2024-08-31 21:15:10,-431.36,Суші Master,Їжа та Продукти,False
TRX-000348,2024-04-25 22:02:57,-714.42,Комунальні послуги,Оплата послуг,False
TRX-000349,2025-03-28 17:21:58,-513.93,Суші Master,Їжа та Продукти,False
TRX-000350,2024-07-16 01:55:45,15934.02,Стипендія,Дохід,False
TRX-000351,2023-11-29 17:40:52,-371.04,Укрзалізниця квиток,Транспорт,False
TRX-000352,2023-08-02 16:48:29,-510.87,Фора,Їжа та Продукти,False
TRX-000353,2023-06-07 02:48:03,-1168.94,Інтернет оплата,Оплата послуг,False
TRX-000354,2023-07-23 13:51:44,-1162.49,Клуб 'Атлас',Розваги,False
TRX-000355,2023-09-15 03:44:50,-1654.45,ЦУМ Київ,Покупки,False
TRX-000356,2024-01-04 23:46:03,-1929.98,Невідомий платіж,Інше,False
TRX-000357,2024-11-28 09:14:51,-740.08,Сільпо,Їжа та Продукти,False
TRX-000358,2024-12-29 14:10:08,-1908.04,Клініка 'Борис',Здоров'я та Краса,False
TRX-000359,2025-06-05 02:46:34,-944.53,Зняття готівки в банкоматі,Інше,False
TRX-000360,2024-08-16 05:14:10,-844.08,Netflix,Оплата послуг,False
TRX-000361,2023-11-07 05:16:15,-837.72,Rozetka.ua замовлення,Покупки,False
TRX-000362,2023-03-23 01:24:14,-1313.6,Концерт в Оперному,Розваги,False
TRX-000363,2023-06-09 08:49:20,-1873.82,Електроніка Comfy,Покупки,False
TRX-000364,2024-03-18 19:55:10,6579.77,Переказ від родичів,Дохід,False
TRX-000365,2025-03-08 11:10:38,-706.52,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-000366,2023-12-11 22:10:36,-551.89,Amazon покупка,Покупки,False
TRX-000367,2024-10-06 12:28:40,4349.17,Фріланс оплата,Дохід,False
TRX-000368,2024-08-22 21:18:58,-1181.24,Зняття готівки в банкоматі,Інше,False
TRX-000369,2024-05-10 01:25:59,-6142.7,Поповнення Sense SuperApp,Перекази,False
TRX-000370,2023-08-15 21:06:46,-694.1,Фора,Їжа та Продукти,False
TRX-000371,2025-01-03 22:23:47,-2593.57,Rozetka.ua замовлення,Покупки,False
TRX-000372,2024-12-29 17:41:35,-521.5,Метрополітен,Транспорт,False
TRX-000373,2023-01-30 12:30:58,-640.05,Сільпо,Їжа та Продукти,False
TRX-000374,2025-03-30 20:44:52,-280.16,АЗС WOG,Транспорт,False
TRX-000375,2023-07-09 06:50:08,11705.56,Повернення боргу,Дохід,False
TRX-000376,2024-12-11 02:25:51,10871.12,Повернення боргу,Дохід,False
TRX-000377,2023-01-26 12:45:15,-1118.19,Клуб 'Атлас',Розваги,False
TRX-000378,2024-03-28 11:24:24,-135.4,Проїзд в автобусі,Транспорт,False
TRX-000379,2025-06-05 11:53:07,-351.14,Метрополітен,Транспорт,False
TRX-000380,2024-07-14 04:16:57,11654.35,Фріланс оплата,Дохід,False
TRX-000381,2025-02-27 13:32:30,-668.91,Netflix,Оплата послуг,False
TRX-000382,2023-03-09 15:04:51,-1111.49,Концерт в Оперному,Розваги,False
TRX-000383,2023-01-26 05:33:15,-30.0,Метрополітен,Транспорт,False
TRX-000384,2023-06-11 00:52:08,-1278.96,Amazon покупка,Покупки,False
TRX-000385,2024-07-01 06:39:37,-572.84,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000386,2024-12-22 18:23:49,-972.26,Зняття готівки в банкоматі,Інше,False
TRX-000387,2023-07-29 11:40:07,130357.2,Аномально великий дохід: Повернення боргу,Дохід,True
TRX-000388,2023-11-06 20:46:27,-1151.17,Стоматологія,Здоров'я та Краса,False
TRX-000389,2025-03-11 14:53:34,-300.79,Проїзд в автобусі,Транспорт,False
TRX-000390,2023-02-26 21:19:16,-2037.58,Rozetka.ua замовлення,Покупки,False
TRX-000391,2023-03-16 06:15:48,-774.97,Стоматологія,Здоров'я та Краса,False
TRX-000392,2024-07-25 16:44:57,-393.43,Укрзалізниця квиток,Транспорт,False
TRX-000393,2024-08-23 15:09:42,-139.86,Таксі Bolt,Транспорт,False
TRX-000394,2025-02-11 21:00:59,-278.64,Проїзд в автобусі,Транспорт,False
TRX-000395,2023-05-09 07:58:48,-2096.24,ЦУМ Київ,Покупки,False
TRX-000396,2023-10-08 07:54:19,-728.61,Комунальні послуги,Оплата послуг,False
TRX-000397,2024-05-24 09:44:24,-1284.65,Концерт в Оперному,Розваги,False
TRX-000398,2024-10-23 22:45:31,-275.07,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-000399,2023-03-07 19:06:53,-772.71,Amazon покупка,Покупки,False
TRX-000400,2024-11-06 15:45:26,-755.54,АТБ,Їжа та Продукти,False
TRX-000401,2024-09-23 00:36:54,-349.85,Таксі Bolt,Транспорт,False
TRX-000402,2023-08-10 19:12:15,-4756.74,Аномально велика витрата: Фітнес-клуб SportLife,Здоров'я та Краса,True
TRX-000403,2024-07-23 01:42:55,-2937.84,Аномально велика витрата: Проїзд в автобусі,Транспорт,True
TRX-000404,2024-11-29 22:19:44,-8102.53,Вихідний переказ,Перекази,False
TRX-000405,2023-04-30 10:29:47,-1115.19,Комунальні послуги,Оплата послуг,False
TRX-000406,2024-03-08 22:18:27,-7985.82,Аномально велика витрата: АТБ,Їжа та Продукти,True
TRX-000407,2025-03-15 06:56:34,-146.94,Проїзд в автобусі,Транспорт,False
TRX-000408,2024-02-09 08:18:21,-1784.72,Rozetka.ua замовлення,Покупки,False
TRX-000409,2024-03-19 15:04:39,-3191.24,Одяг Zara,Покупки,False
TRX-000410,2023-07-30 20:19:19,-1438.91,Фітнес-клуб SportLife,Здоров'я та Краса,False
TRX-000411,2024-11-22 10:56:52,-783.17,Невідомий платіж,Інше,False
TRX-000412,2024-05-11 11:05:44,-863.08,Кінотеатр Multiplex,Розваги,False
TRX-000413,2024-03-27 01:29:25,-134.56,Клініка 'Борис',Здоров'я та Краса,False
TRX-000414,2023-09-28 10:34:59,-3155.47,Електроніка Comfy,Покупки,False
TRX-000415,2023-11-09 05:05:28,-2708.85,Rozetka.ua замовлення,Покупки,False
TRX-000416,2023-02-10 19:56:22,-279.44,Проїзд в автобусі,Транспорт,False
TRX-000417,2025-05-06 22:53:18,-540.03,АТБ,Їжа та Продукти,False
TRX-000418,2024-09-10 12:28:47,-100.0,Невідомий платіж,Інше,False
TRX-000419,2024-09-30 03:33:07,-1610.63,Електроніка Comfy,Покупки,False
TRX-000420,2024-05-07 11:38:53,-1533.78,Steam покупки,Розваги,False
TRX-000421,2025-03-14 16:34:45,-447.23,Проїзд в автобусі,Транспорт,False
TRX-000422,2023-10-10 16:04:38,-2264.56,Rozetka.ua замовлення,Покупки,False
TRX-000423,2023-03-28 01:56:26,-992.64,Клініка 'Борис',Здоров'я та Краса,False
TRX-000424,2023-09-09 14:33:57,-419.46,Таксі Bolt,Транспорт,False
TRX-000425,2025-03-17 01:54:42,-859.31,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-000426,2025-05-05 16:51:23,-167.06,Суші Master,Їжа та Продукти,False
TRX-000427,2025-04-08 17:30:09,-498.76,Суші Master,Їжа та Продукти,False
TRX-000428,2025-06-21 00:04:14,-580.62,Суші Master,Їжа та Продукти,False
TRX-000429,2024-06-08 11:22:13,-1561.34,Аптека 'Доброго Дня',Здоров'я та Краса,False
TRX-000430,2023-02-14 01:50:25,6235.22,Фріланс оплата,Дохід,False
TRX-000431,2023-11-24 11:30:21,-1901.67,Одяг Zara,Покупки,False
TRX-000432,2023-02-17 01:08:24,-581.17,Комунальні послуги,Оплата послуг,False
TRX-000433,2024-04-14 06:53:05,-324.69,Netflix,Оплата послуг,False
TRX-000434,2023-04-24 08:37:53,-2390.14,Rozetka.ua замовлення,Покупки,False
TRX-000435,2025-01-22 06:11:26,-786.84,Комунальні послуги,Оплата послуг,False
TRX-000436,2024-04-30 13:55:12,-854.65,Стоматологія,Здоров'я та Краса,False
TRX-000437,2024-06-20 12:20:51,-2027.55,Поповнення мобільного,Інше,False
TRX-000438,2025-03-10 23:51:03,-520.16,Комунальні послуги,Оплата послуг,False
TRX-000439,2023-07-10 07:56:52,-410.66,Сільпо,Їжа та Продукти,False
TRX-000440,2023-03-20 14:42:07,-404.87,Кафе 'Львівські Пляцки',Їжа та Продукти,False
TRX-000441,2024-10-11 13:11:35,-336.9,Сільпо,Їжа та Продукти,False
TRX-000442,2025-06-16 09:44:01,-1552.78,Rozetka.ua замовлення,Покупки,False
TRX-000443,2025-02-13 00:41:08,-282.96,Зняття готівки в банкоматі,Інше,False
TRX-000444,2024-04-24 07:13:22,-552.12,Інтернет оплата,Оплата послуг,False
TRX-000445,2025-02-24 04:20:07,-614.37,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000446,2024-07-02 04:52:57,2868.79,Стипендія,Дохід,False
TRX-000447,2025-01-01 00:44:58,-479.61,АТБ,Їжа та Продукти,False
TRX-000448,2024-10-31 10:09:06,-508.43,Фора,Їжа та Продукти,False
TRX-000449,2024-09-18 10:24:05,-377.19,Укрзалізниця квиток,Транспорт,False
TRX-000450,2025-05-22 18:03:03,-740.93,Піцерія Domino's,Їжа та Продукти,False
TRX-000451,2024-08-23 04:07:41,-812.84,Комунальні послуги,Оплата послуг,False
TRX-000452,2023-07-04 13:35:45,-375.93,АТБ,Їжа та Продукти,False
TRX-000453,2024-06-10 18:00:58,-415.9,Комунальні послуги,Оплата послуг,False
TRX-000454,2023-11-06 05:24:56,-1231.8,Steam покупки,Розваги,False
TRX-000455,2023-03-12 09:01:53,9810.88,Стипендія,Дохід,False
TRX-000456,2025-03-17 18:07:36,-292.99,Мобільний зв'язок Kyivstar,Оплата послуг,False
TRX-000457,2024-05-09 19:39:37,-974.83,Піцерія Domino's,Їжа та Продукти,False
TRX-000458,2024-04-09 20:15:53,-875.71,Steam покупки,Розваги,False
TRX-000459,2024-04-10 17:00:08,-443.37,Інтернет оплата,Оплата послуг,False
TRX-000460,2023-06-20 06:21:18,-100.0,Невідомий платіж,Інше,False
TRX-000461,2023-02-11 09:28:40,-1340.56,Концерт в Оперному,Розваги,False
TRX-000462,2025-06-17 15:05:10,-353.02,Інтернет оплата,Оплата послуг,False
TRX-000463,2023-09-22 21:09:01,-607.16,Netflix,Оплата послуг,False
TRX-000464,2024-01-12 05:44:32,15874.49,Зарплата,Дохід,False
TRX-000465,2024-11-16 03:06:34,-305.55,Сільпо,Їжа та Продукти,False
TRX-000466,2023-11-13 17:37:58,-311.92,Проїзд в автобусі,Транспорт,False
TRX-000467,2023-04-07 18:00:52,-3219.03,Електроніка Comfy,Покупки,False
TRX-000468,2024-05-19 22:43:29,-100.0,Зняття готівки в банкоматі,Інше,False
TRX-000469,2024-05-02 09:32:40,-594.75,Зняття готівки в банкоматі,Інше,False
TRX-000470,2024-06-15 18:52:34,-373.86,Комунальні послуги,Оплата послуг,False
TRX-000471,2023-10-26 16:07:39,-906.55,Зняття готівки в банкоматі,Інше,False
TRX-000472,2023-12-16 07:39:02,-4904.42,Вихідний переказ,Перекази,False
TRX-000473,2023-11-18 23:52:34,-1150.99,Одяг Zara,Покупки,False
TRX-000474,2024-06-25 20:19:29,-436.41,Комунальні послуги,Оплата послуг,False
